Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType
St Albans,46A Collins St,3,t,460000.0,S,Ray,2017-06-17,14.0,3021.0,3.0,1.0,1.0,160.0,129.0,2000.0,Brimbank,-37.73915,144.80289,Western Metropolitan,14042.0,2875.0,2017,6,2017Q2,Townhouse
St Albans,9 Cornhill St,3,h,610000.0,PI,S&L,2017-06-17,14.0,3021.0,3.0,1.0,1.0,582.0,116.0,1960.0,Brimbank,-37.74538,144.79216,Western Metropolitan,14042.0,1048.109965635739,2017,6,2017Q2,House
St Albans,1 Harris St,3,h,630000.0,S,Ray,2017-06-17,14.0,3021.0,3.0,1.0,2.0,524.0,,,Brimbank,-37.75098,144.80331,Western Metropolitan,14042.0,1202.2900763358778,2017,6,2017Q2,House
St Albans,2/52 Walter St,3,u,500000.0,S,Sweeney,2017-06-17,14.0,3021.0,3.0,1.0,1.0,388.0,95.0,1992.0,Brimbank,-37.73163,144.80697,Western Metropolitan,14042.0,1288.659793814433,2017,6,2017Q2,Unit
St Kilda,9/60 Carlisle St,2,u,615000.0,S,hockingstuart,2017-06-17,5.0,3182.0,2.0,1.0,1.0,1123.0,84.0,1920.0,Port Phillip,-37.86736,144.98391,Southern Metropolitan,13240.0,547.640249332146,2017,6,2017Q2,Unit
Sunbury,27 Holloway Cl,3,h,455000.0,SP,Raine,2017-06-17,31.7,3429.0,3.0,1.0,6.0,639.0,120.0,1990.0,Hume,-37.56291,144.72848,Western Metropolitan,14092.0,712.0500782472614,2017,6,2017Q2,House
Sunshine,3/1 Centre St,4,u,660000.0,S,Bells,2017-06-17,10.5,3020.0,4.0,2.0,2.0,283.0,,2007.0,Brimbank,-37.78579000000001,144.83597,Western Metropolitan,3755.0,2332.155477031802,2017,6,2017Q2,Unit
Sunshine,65 Devonshire Rd,3,h,810000.0,VB,GL,2017-06-17,10.5,3020.0,3.0,1.0,2.0,459.0,114.0,1970.0,Brimbank,-37.78519,144.83651,Western Metropolitan,3755.0,1764.7058823529412,2017,6,2017Q2,House
Sunshine,43 Duke St,3,h,805000.0,S,Douglas,2017-06-17,10.5,3020.0,3.0,1.0,2.0,631.0,115.0,1965.0,Brimbank,-37.78956,144.84526,Western Metropolitan,3755.0,1275.7527733755942,2017,6,2017Q2,House
Sunshine West,1/11 Glengala Rd,3,h,453000.0,S,hockingstuart,2017-06-17,10.5,3020.0,3.0,1.0,1.0,305.0,,2006.0,Brimbank,-37.78874,144.82398999999995,Western Metropolitan,6763.0,1485.2459016393443,2017,6,2017Q2,House
Surrey Hills,2/52 Barton St,2,u,807000.0,S,hockingstuart,2017-06-17,10.2,3127.0,2.0,1.0,1.0,1501.0,84.0,1960.0,Boroondara,-37.81665,145.10043000000005,Southern Metropolitan,5457.0,537.6415722851432,2017,6,2017Q2,Unit
Surrey Hills,4/40 Durham Rd,3,u,780000.0,SP,Noel,2017-06-17,10.2,3127.0,2.0,1.0,1.0,149.0,,,Boroondara,-37.82971,145.09007,Southern Metropolitan,5457.0,5234.89932885906,2017,6,2017Q2,Unit
Sydenham,22 Contursi Dr,3,h,471000.0,S,YPA,2017-06-17,18.0,3037.0,3.0,2.0,1.0,338.0,114.0,2000.0,Brimbank,-37.705,144.75759,Western Metropolitan,3640.0,1393.491124260355,2017,6,2017Q2,House
Taylors Hill,27 Lucas Tce,3,h,558000.0,S,Barry,2017-06-17,18.0,3037.0,3.0,2.0,2.0,431.0,431.0,2008.0,Melton,-37.7209,144.75053,Western Metropolitan,4242.0,1294.6635730858468,2017,6,2017Q2,House
Taylors Lakes,2 Clifton Ct,5,h,780000.0,S,Barry,2017-06-17,15.5,3038.0,5.0,2.0,2.0,663.0,230.0,1996.0,Brimbank,-37.69496,144.79511000000005,Western Metropolitan,5336.0,1176.4705882352941,2017,6,2017Q2,House
Taylors Lakes,18 Whiteley Pde,4,h,715000.0,S,Barry,2017-06-17,15.5,3038.0,4.0,3.0,2.0,679.0,,,Brimbank,-37.68903,144.77226000000005,Western Metropolitan,5336.0,1053.0191458026509,2017,6,2017Q2,House
Templestowe,19 Browning Dr,4,h,2000000.0,S,Barry,2017-06-17,15.5,3106.0,4.0,2.0,2.0,457.0,585.0,,Manningham,-37.76951,145.16182,Eastern Metropolitan,6202.0,4376.36761487965,2017,6,2017Q2,House
Templestowe Lower,124 Swanston St,3,h,1240000.0,S,Barry,2017-06-17,12.4,3107.0,3.0,2.0,1.0,673.0,150.0,1965.0,Manningham,-37.75965,145.09937,Eastern Metropolitan,5420.0,1842.4962852897474,2017,6,2017Q2,House
Thornbury,55 Rennie St,2,h,1205500.0,S,Nelson,2017-06-17,7.0,3071.0,2.0,1.0,1.0,361.0,,,Darebin,-37.75309,144.98908,Northern Metropolitan,8870.0,3339.3351800554015,2017,6,2017Q2,House
Thornbury,371 Station St,3,h,1031000.0,S,McGrath,2017-06-17,7.0,3071.0,3.0,1.0,2.0,612.0,,1950.0,Darebin,-37.76063,145.02139,Northern Metropolitan,8870.0,1684.640522875817,2017,6,2017Q2,House
Toorak,8 Hill St,3,h,2500000.0,VB,Jellis,2017-06-17,4.1,3142.0,3.0,2.0,2.0,440.0,,,Stonnington,-37.833,145.01322,Southern Metropolitan,7217.0,5681.818181818182,2017,6,2017Q2,House
Vermont,12 Fiona Ct,5,h,1041000.0,SP,Barry,2017-06-17,17.2,3133.0,5.0,3.0,2.0,724.0,,,Whitehorse,-37.83158,145.20186,Eastern Metropolitan,4181.0,1437.8453038674033,2017,6,2017Q2,House
Vermont South,250 Hawthorn Rd,4,h,1050000.0,VB,Noel,2017-06-17,17.2,3133.0,4.0,2.0,2.0,651.0,187.0,1975.0,Whitehorse,-37.84842,145.1816,Eastern Metropolitan,4280.0,1612.9032258064517,2017,6,2017Q2,House
Vermont South,23 Overland Dr,4,h,1208000.0,S,Ray,2017-06-17,17.2,3133.0,4.0,2.0,2.0,785.0,,,Whitehorse,-37.86343,145.18542,Eastern Metropolitan,4280.0,1538.8535031847134,2017,6,2017Q2,House
Viewbank,28 Kuranga Rd,3,h,940000.0,SA,Nelson,2017-06-17,8.9,3084.0,3.0,2.0,2.0,541.0,540.0,1960.0,Banyule,-37.73136,145.09562,Eastern Metropolitan,2698.0,1737.5231053604437,2017,6,2017Q2,House
Wantirna South,5 Henry Rd,4,h,2020000.0,S,LLC,2017-06-17,14.7,3152.0,4.0,2.0,2.0,1183.0,,,Knox,-37.87104,145.23807,Eastern Metropolitan,7082.0,1707.5232459847844,2017,6,2017Q2,House
Watsonia,42 Frensham Rd,3,h,835000.0,S,Barry,2017-06-17,14.5,3087.0,3.0,2.0,1.0,447.0,,1997.0,Banyule,-37.71627,145.08526,Northern Metropolitan,2329.0,1868.0089485458614,2017,6,2017Q2,House
Watsonia,28 Grace St,3,h,1010000.0,S,Buckingham,2017-06-17,14.5,3087.0,3.0,1.0,2.0,700.0,,,Banyule,-37.70994,145.07997,Northern Metropolitan,2329.0,1442.857142857143,2017,6,2017Q2,House
Watsonia,60 Princes St,3,h,830000.0,S,Miles,2017-06-17,14.5,3087.0,3.0,1.0,2.0,696.0,,,Banyule,-37.70576,145.07788,Northern Metropolitan,2329.0,1192.528735632184,2017,6,2017Q2,House
Werribee,8 Maribyrnong Ct,3,h,442000.0,S,LJ,2017-06-17,14.7,3030.0,3.0,1.0,1.0,575.0,,,Wyndham,-37.88547,144.65528999999995,Western Metropolitan,16166.0,768.695652173913,2017,6,2017Q2,House
Werribee,43 Stawell St,3,h,830000.0,SP,YPA,2017-06-17,14.7,3030.0,3.0,2.0,2.0,1025.0,195.0,1970.0,Wyndham,-37.90188,144.65138000000005,Western Metropolitan,16166.0,809.7560975609756,2017,6,2017Q2,House
Windsor,19 Newry St,3,h,1400000.0,VB,Jellis,2017-06-17,4.6,3181.0,3.0,1.0,0.0,364.0,,,Stonnington,-37.85538,145.00013,Southern Metropolitan,4380.0,3846.153846153846,2017,6,2017Q2,House
Yarraville,42 Wilkins St,4,h,1035000.0,S,Jas,2017-06-17,6.3,3013.0,4.0,2.0,3.0,463.0,,,Maribyrnong,-37.81869,144.8726,Western Metropolitan,6543.0,2235.4211663066953,2017,6,2017Q2,House
Abbotsford,2 Federation La,3,h,855000.0,S,Nelson,2017-06-24,3.0,3067.0,3.0,2.0,1.0,92.0,116.0,2004.0,Yarra,-37.79683,144.99586000000005,Northern Metropolitan,4019.0,9293.478260869566,2017,6,2017Q2,House
Aberfeldie,435 Buckley St,3,h,1210000.0,S,Nelson,2017-06-24,7.5,3040.0,3.0,1.0,6.0,645.0,,,Moonee Valley,-37.75418,144.89016999999996,Western Metropolitan,1543.0,1875.968992248062,2017,6,2017Q2,House
Airport West,2/19 Hart St,3,u,737500.0,SP,Brad,2017-06-24,10.4,3042.0,3.0,2.0,2.0,143.0,,2012.0,Moonee Valley,-37.72967,144.88835,Western Metropolitan,3464.0,5157.342657342658,2017,6,2017Q2,Unit
Airport West,4 Myrtle Gr,3,h,905000.0,S,Jellis,2017-06-24,10.4,3042.0,3.0,1.0,2.0,573.0,,1965.0,Moonee Valley,-37.72908,144.88326999999995,Western Metropolitan,3464.0,1579.4066317626528,2017,6,2017Q2,House
Albanvale,28 Oakwood Rd,3,h,526500.0,S,Ray,2017-06-24,14.0,3021.0,3.0,1.0,2.0,529.0,,,Brimbank,-37.7438,144.77059,Western Metropolitan,1899.0,995.2741020793951,2017,6,2017Q2,House
Albert Park,3/78 Kerferd Rd,2,u,685000.0,PI,Greg,2017-06-24,3.0,3206.0,2.0,1.0,0.0,324.0,58.0,1930.0,Port Phillip,-37.84469,144.95578,Southern Metropolitan,3280.0,2114.1975308641977,2017,6,2017Q2,Unit
Albert Park,354 Montague St,3,h,1800000.0,VB,Greg,2017-06-24,3.0,3206.0,3.0,1.0,1.0,130.0,,,Port Phillip,-37.842,144.95601000000005,Southern Metropolitan,3280.0,13846.153846153846,2017,6,2017Q2,House
Alphington,1 Shiers St,4,h,1800000.0,S,Thomas,2017-06-24,5.7,3078.0,4.0,1.0,2.0,605.0,,,Darebin,-37.77474,145.03011999999995,Northern Metropolitan,2211.0,2975.206611570248,2017,6,2017Q2,House
Alphington,10/14 Yarralea St,1,h,330000.0,VB,Nelson,2017-06-24,5.7,3078.0,1.0,1.0,1.0,60.0,40.0,1970.0,Yarra,-37.78469000000001,145.03239,Northern Metropolitan,2211.0,5500.0,2017,6,2017Q2,House
Altona,2 Finch St,3,h,1020000.0,SP,Greg,2017-06-24,11.0,3018.0,3.0,1.0,2.0,570.0,,,Hobsons Bay,-37.87028,144.80749,Western Metropolitan,5301.0,1789.4736842105262,2017,6,2017Q2,House
Altona,29 Seves St,3,h,1280000.0,S,Barlow,2017-06-24,11.0,3018.0,3.0,1.0,1.0,798.0,,,Hobsons Bay,-37.86677,144.83722,Western Metropolitan,5301.0,1604.0100250626567,2017,6,2017Q2,House
Altona North,164 Mills St,3,h,875000.0,S,Sweeney,2017-06-24,9.4,3025.0,3.0,1.0,4.0,563.0,,,Hobsons Bay,-37.83344,144.85586,Western Metropolitan,5132.0,1554.1740674955595,2017,6,2017Q2,House
Ascot Vale,75B Bloomfield Rd,3,h,1010000.0,S,Brad,2017-06-24,4.3,3032.0,3.0,2.0,1.0,150.0,125.0,1990.0,Moonee Valley,-37.77639,144.91666,Western Metropolitan,6567.0,6733.333333333333,2017,6,2017Q2,House
Ascot Vale,103b Maribyrnong Rd,3,u,819000.0,S,Nelson,2017-06-24,4.3,3032.0,3.0,2.0,1.0,166.0,,,Moonee Valley,-37.7719,144.91565,Western Metropolitan,6567.0,4933.734939759036,2017,6,2017Q2,Unit
Ascot Vale,18 McCully St,3,h,990000.0,S,Brad,2017-06-24,4.3,3032.0,3.0,1.0,0.0,196.0,102.0,1900.0,Moonee Valley,-37.77552,144.92022,Western Metropolitan,6567.0,5051.0204081632655,2017,6,2017Q2,House
Ascot Vale,18A Middle St,3,t,1200000.0,S,Jellis,2017-06-24,4.3,3032.0,3.0,2.0,2.0,198.0,,,Moonee Valley,-37.7771,144.92793,Western Metropolitan,6567.0,6060.606060606061,2017,6,2017Q2,Townhouse
Ascot Vale,68 South St,3,h,1375000.0,S,Brad,2017-06-24,4.3,3032.0,3.0,1.0,2.0,483.0,,,Moonee Valley,-37.7777,144.92512,Western Metropolitan,6567.0,2846.790890269151,2017,6,2017Q2,House
Ascot Vale,97 The Crescent,3,h,1100000.0,PI,hockingstuart,2017-06-24,4.3,3032.0,3.0,2.0,2.0,239.0,,,Moonee Valley,-37.77263,144.92045,Western Metropolitan,6567.0,4602.510460251046,2017,6,2017Q2,House
Ashburton,103 Fakenham Rd,3,h,1850000.0,S,Marshall,2017-06-24,10.2,3147.0,3.0,2.0,2.0,720.0,,,Boroondara,-37.86286,145.09228000000004,Southern Metropolitan,3052.0,2569.4444444444443,2017,6,2017Q2,House
Ashwood,4 Moore St,4,h,1425000.0,S,Buxton,2017-06-24,10.2,3147.0,4.0,1.0,2.0,778.0,,,Monash,-37.86301,145.11158999999995,Southern Metropolitan,2894.0,1831.6195372750642,2017,6,2017Q2,House
Avondale Heights,7A Downland Sq,4,h,773000.0,S,Moonee,2017-06-24,9.5,3034.0,4.0,2.0,2.0,344.0,235.0,2004.0,Moonee Valley,-37.75861,144.86687,Western Metropolitan,4502.0,2247.093023255814,2017,6,2017Q2,House
Balaclava,5a Rosamond St,3,h,1475000.0,S,Gary,2017-06-24,6.4,3183.0,3.0,2.0,1.0,147.0,,,Port Phillip,-37.86997,144.9908,Southern Metropolitan,2952.0,10034.013605442176,2017,6,2017Q2,House
Balwyn,3 Narrak Rd,5,h,2180000.0,PI,Jellis,2017-06-24,7.9,3103.0,5.0,3.0,2.0,646.0,35.0,,Boroondara,-37.81369,145.09486,Southern Metropolitan,5682.0,3374.6130030959753,2017,6,2017Q2,House
Balwyn North,22 Abbott St,2,h,1500000.0,VB,Fletchers,2017-06-24,9.7,3104.0,2.0,1.0,1.0,943.0,,,Boroondara,-37.79219000000001,145.10214,Southern Metropolitan,7809.0,1590.6680805938495,2017,6,2017Q2,House
Balwyn North,37 Cascade St,5,h,3200000.0,VB,Jellis,2017-06-24,9.7,3104.0,5.0,3.0,2.0,836.0,168.0,1970.0,Boroondara,-37.78839,145.07076,Southern Metropolitan,7809.0,3827.751196172249,2017,6,2017Q2,House
Balwyn North,3/4 Lemon Rd,2,u,682000.0,S,hockingstuart,2017-06-24,9.7,3104.0,2.0,1.0,1.0,140.0,,1970.0,Boroondara,-37.79334,145.10025,Southern Metropolitan,7809.0,4871.428571428572,2017,6,2017Q2,Unit
Bayswater,7 Huxley Ct,4,h,1030000.0,S,Philip,2017-06-24,23.2,3153.0,4.0,2.0,2.0,1094.0,197.0,,Knox,-37.85757,145.2615,Eastern Metropolitan,5030.0,941.4990859232175,2017,6,2017Q2,House
Bayswater North,65a Greenhill Rd,3,u,700000.0,VB,Noel,2017-06-24,23.2,3153.0,3.0,2.0,2.0,535.0,,,Maroondah,-37.82481,145.26519,Eastern Metropolitan,3598.0,1308.411214953271,2017,6,2017Q2,Unit
Beaconsfield Upper,6 Paul Gr,4,h,675000.0,SP,LJ,2017-06-24,39.8,3808.0,4.0,2.0,2.0,1031.0,161.0,1960.0,Cardinia,-38.00224,145.41081,Eastern Victoria,973.0,654.7041707080505,2017,6,2017Q2,House
Bentleigh,8 Vickery St,5,h,1900000.0,VB,Buxton,2017-06-24,11.4,3204.0,5.0,1.0,2.0,644.0,,,Glen Eira,-37.91753,145.03907,Southern Metropolitan,6795.0,2950.3105590062114,2017,6,2017Q2,House
Bentleigh East,125 Bignell Rd,3,h,1410000.0,S,Buxton,2017-06-24,13.8,3165.0,3.0,2.0,3.0,722.0,736.0,,Glen Eira,-37.93179,145.06957,Southern Metropolitan,10969.0,1952.9085872576177,2017,6,2017Q2,House
Bentleigh East,1/16 Brady Rd,3,t,817000.0,S,Buxton,2017-06-24,13.8,3165.0,3.0,1.0,2.0,332.0,,,Glen Eira,-37.93462,145.06562,Southern Metropolitan,10969.0,2460.843373493976,2017,6,2017Q2,Townhouse
Bentleigh East,12 Kennedy St,4,h,1815000.0,S,hockingstuart,2017-06-24,13.8,3165.0,4.0,3.0,2.0,933.0,107.0,1960.0,Glen Eira,-37.91954000000001,145.07637,Southern Metropolitan,10969.0,1945.3376205787781,2017,6,2017Q2,House
Bentleigh East,10 Majdal St,3,h,1225000.0,SP,Buxton,2017-06-24,13.8,3165.0,3.0,1.0,2.0,580.0,129.0,1950.0,Glen Eira,-37.90984,145.08001000000004,Southern Metropolitan,10969.0,2112.0689655172414,2017,6,2017Q2,House
Berwick,5 Gretel Pl,3,h,690000.0,S,Harcourts,2017-06-24,35.2,3806.0,3.0,2.0,2.0,703.0,153.0,1980.0,Casey,-38.03062,145.35951,Eastern Victoria,17093.0,981.5078236130868,2017,6,2017Q2,House
Blackburn,1/10 Duckham St,3,h,880000.0,PI,Fletchers,2017-06-24,13.4,3130.0,3.0,1.0,1.0,335.0,110.0,1960.0,Whitehorse,-37.82876,145.13808999999995,Eastern Metropolitan,5713.0,2626.865671641791,2017,6,2017Q2,House
Blackburn,14 Kerr St,4,h,1562000.0,S,Noel,2017-06-24,13.4,3130.0,4.0,2.0,1.0,592.0,,,Whitehorse,-37.81175,145.14213999999996,Eastern Metropolitan,5713.0,2638.5135135135133,2017,6,2017Q2,House
Blackburn,31 Stanley Gr,3,h,1530000.0,S,Noel,2017-06-24,13.4,3130.0,3.0,1.0,2.0,785.0,,,Whitehorse,-37.81321,145.14635,Eastern Metropolitan,5713.0,1949.0445859872611,2017,6,2017Q2,House
Blackburn South,14 Indra Rd,3,h,1264000.0,S,Noel,2017-06-24,13.4,3130.0,3.0,1.0,2.0,579.0,126.0,1960.0,Whitehorse,-37.83831,145.13985,Eastern Metropolitan,4387.0,2183.0742659758203,2017,6,2017Q2,House
Box Hill,57 Combarton St,6,h,2150500.0,PI,McGrath,2017-06-24,10.9,3128.0,6.0,3.0,3.0,786.0,,,Whitehorse,-37.82616,145.12748,Eastern Metropolitan,4605.0,2736.0050890585244,2017,6,2017Q2,House
Braybrook,15 McLennan St,3,h,810000.0,VB,GL,2017-06-24,8.6,3019.0,3.0,1.0,2.0,649.0,,,Maribyrnong,-37.78261,144.84954,Western Metropolitan,3589.0,1248.0739599383667,2017,6,2017Q2,House
Braybrook,15 Myalla St,2,h,570000.0,VB,Sweeney,2017-06-24,8.6,3019.0,2.0,1.0,2.0,567.0,74.0,1950.0,Maribyrnong,-37.7877,144.84757,Western Metropolitan,3589.0,1005.2910052910053,2017,6,2017Q2,House
Brighton,3 Champion St,3,h,2655000.0,SP,Hodges,2017-06-24,10.5,3186.0,3.0,2.0,2.0,697.0,183.0,1991.0,Bayside,-37.92829,145.00281,Southern Metropolitan,10579.0,3809.1822094691533,2017,6,2017Q2,House
Brighton,10A Hartley St,3,t,3275000.0,SP,Marshall,2017-06-24,10.5,3186.0,3.0,2.0,3.0,289.0,371.6122,,Bayside,-37.92576,144.99233,Southern Metropolitan,10579.0,11332.179930795848,2017,6,2017Q2,Townhouse
Brighton East,9 Baird St,4,h,2720000.0,S,Marshall,2017-06-24,10.3,3187.0,4.0,3.0,2.0,792.0,,,Bayside,-37.92882,145.01109,Southern Metropolitan,6938.0,3434.343434343434,2017,6,2017Q2,House
Brighton East,13 Churchill Ct,4,h,2525000.0,S,Buxton,2017-06-24,10.3,3187.0,4.0,2.0,2.0,725.0,300.0,2000.0,Bayside,-37.92884,145.01518000000004,Southern Metropolitan,6938.0,3482.7586206896553,2017,6,2017Q2,House
Brighton East,167 Thomas St,3,h,1300000.0,VB,Buxton,2017-06-24,10.3,3187.0,3.0,1.0,2.0,684.0,77.0,1940.0,Bayside,-37.90514,145.02524,Southern Metropolitan,6938.0,1900.5847953216373,2017,6,2017Q2,House
Brunswick,240 Barkly St,3,h,1275000.0,PI,Woodards,2017-06-24,5.2,3056.0,3.0,1.0,1.0,406.0,156.0,1900.0,Moreland,-37.77655,144.96325,Northern Metropolitan,11918.0,3140.3940886699506,2017,6,2017Q2,House
Brunswick,40 Blair St,2,h,900000.0,VB,Nelson,2017-06-24,5.2,3056.0,2.0,1.0,0.0,191.0,,,Moreland,-37.77012,144.96476,Northern Metropolitan,11918.0,4712.041884816754,2017,6,2017Q2,House
Brunswick,25 Ford St,3,h,1204000.0,S,Nelson,2017-06-24,5.2,3056.0,3.0,1.0,0.0,186.0,101.0,1890.0,Moreland,-37.76227,144.95649,Northern Metropolitan,11918.0,6473.118279569892,2017,6,2017Q2,House
Brunswick,14 Peveril St,2,h,730000.0,S,Nelson,2017-06-24,5.2,3056.0,2.0,1.0,0.0,190.0,,,Moreland,-37.75676,144.96286,Northern Metropolitan,11918.0,3842.1052631578946,2017,6,2017Q2,House
Brunswick West,1 Egginton St,4,h,1268000.0,SP,Alexkarbon,2017-06-24,5.2,3055.0,4.0,2.0,2.0,645.0,217.0,1950.0,Moreland,-37.76097,144.93933,Northern Metropolitan,7082.0,1965.891472868217,2017,6,2017Q2,House
Brunswick West,27 Halpin St,3,h,1445000.0,S,Collins,2017-06-24,5.2,3055.0,3.0,1.0,2.0,613.0,112.0,1950.0,Moreland,-37.76883,144.94592,Northern Metropolitan,7082.0,2357.2593800978793,2017,6,2017Q2,House
Bundoora,74 Arthur St,3,h,796000.0,S,Barry,2017-06-24,12.1,3083.0,3.0,2.0,2.0,534.0,,,Whittlesea,-37.69852,145.04836,Northern Metropolitan,10175.0,1490.6367041198503,2017,6,2017Q2,House
Bundoora,5 Cole Ct,4,h,769000.0,S,Barry,2017-06-24,12.1,3083.0,4.0,2.0,2.0,662.0,,,Banyule,-37.69582,145.07639,Northern Metropolitan,10175.0,1161.631419939577,2017,6,2017Q2,House
Bundoora,33 Jacqueline Rd,3,h,690000.0,PI,Nelson,2017-06-24,12.1,3083.0,3.0,1.0,2.0,513.0,,,Banyule,-37.69548,145.07377,Northern Metropolitan,10175.0,1345.029239766082,2017,6,2017Q2,House
Burwood,13 Elizabeth St,3,h,1325000.0,S,Buxton,2017-06-24,10.4,3125.0,3.0,1.0,1.0,756.0,,,Monash,-37.85683,145.09635,Southern Metropolitan,5678.0,1752.6455026455026,2017,6,2017Q2,House
Burwood,20 Pearce St,3,h,1052000.0,S,Buxton,2017-06-24,10.4,3125.0,3.0,1.0,0.0,801.0,,,Whitehorse,-37.85541,145.12836,Southern Metropolitan,5678.0,1313.3583021223471,2017,6,2017Q2,House
Camberwell,19/995 Burke Rd,2,u,555000.0,S,Jellis,2017-06-24,7.7,3124.0,2.0,1.0,1.0,2685.0,,,Boroondara,-37.82277,145.0581,Southern Metropolitan,8920.0,206.70391061452514,2017,6,2017Q2,Unit
Canterbury,3/900 Burke Rd,3,t,1381000.0,S,Jellis,2017-06-24,8.4,3126.0,3.0,2.0,2.0,230.0,,,Boroondara,-37.81653,145.05971,Southern Metropolitan,3265.0,6004.347826086957,2017,6,2017Q2,Townhouse
Carlton,254 Elgin St,3,h,1000000.0,PI,Jellis,2017-06-24,1.6,3053.0,3.0,1.0,0.0,96.0,80.0,1910.0,Melbourne,-37.79674,144.96563,Northern Metropolitan,6786.0,10416.666666666666,2017,6,2017Q2,House
Carlton,2/42 Grattan Pl,2,u,720000.0,VB,Nelson,2017-06-24,1.6,3053.0,2.0,1.0,1.0,3481.0,,,Melbourne,-37.80087,144.96622,Northern Metropolitan,6786.0,206.83711577133008,2017,6,2017Q2,Unit
Carlton North,454 Canning St,3,h,1717500.0,S,Nelson,2017-06-24,3.5,3054.0,3.0,1.0,0.0,202.0,,,Yarra,-37.78621,144.97512,Northern Metropolitan,3106.0,8502.475247524753,2017,6,2017Q2,House
Carlton North,570 Canning St,4,h,2400000.0,SP,Woodards,2017-06-24,3.5,3054.0,4.0,1.0,1.0,163.0,,,Yarra,-37.7835,144.97556,Northern Metropolitan,3106.0,14723.926380368099,2017,6,2017Q2,House
Carlton North,771 Rathdowne St,3,h,1950000.0,S,Nelson,2017-06-24,3.5,3054.0,3.0,1.0,1.0,309.0,,,Yarra,-37.78659,144.97211,Northern Metropolitan,3106.0,6310.679611650486,2017,6,2017Q2,House
Carnegie,31A Gnarwyn Rd,2,t,817500.0,S,C21,2017-06-24,10.1,3163.0,2.0,1.0,1.0,292.0,,,Glen Eira,-37.89431,145.05902,Southern Metropolitan,7822.0,2799.6575342465753,2017,6,2017Q2,Townhouse
Caroline Springs,9 Hounslow Grn,5,h,1150000.0,SP,RW,2017-06-24,14.8,3023.0,5.0,5.0,4.0,688.0,490.0,2006.0,Melton,-37.74281,144.72513,Western Metropolitan,7719.0,1671.5116279069769,2017,6,2017Q2,House
Carrum,3/13 Graham Rd,3,u,590000.0,S,Mitchell,2017-06-24,31.2,3197.0,3.0,1.0,1.0,179.0,,,Kingston,-38.07483,145.13133,South-Eastern Metropolitan,1989.0,3296.08938547486,2017,6,2017Q2,Unit
Caulfield North,7 Wilks St,3,h,1520000.0,PI,Marshall,2017-06-24,7.8,3161.0,3.0,2.0,2.0,426.0,,,Glen Eira,-37.86323,145.01428,Southern Metropolitan,6923.0,3568.075117370892,2017,6,2017Q2,House
Caulfield South,25 Gardenvale Rd,4,h,1700000.0,VB,Gary,2017-06-24,8.7,3162.0,4.0,2.0,2.0,627.0,185.0,1925.0,Glen Eira,-37.89918,145.01679,Southern Metropolitan,5051.0,2711.323763955343,2017,6,2017Q2,House
Caulfield South,485 Hawthorn Rd,2,h,960000.0,S,RT,2017-06-24,8.7,3162.0,2.0,1.0,3.0,294.0,,,Glen Eira,-37.89542,145.02057,Southern Metropolitan,5051.0,3265.3061224489797,2017,6,2017Q2,House
Chelsea Heights,17 Amaroo Dr,4,h,732000.0,S,Buxton,2017-06-24,27.0,3196.0,4.0,2.0,2.0,536.0,202.0,1985.0,Kingston,-38.03526,145.13286000000005,South-Eastern Metropolitan,2076.0,1365.6716417910447,2017,6,2017Q2,House
Cheltenham,4 Allnutt Ct,3,h,800000.0,SP,Buxton,2017-06-24,17.9,3192.0,3.0,1.0,1.0,366.0,121.0,1970.0,Kingston,-37.96877,145.07484,Southern Metropolitan,9758.0,2185.792349726776,2017,6,2017Q2,House
Cheltenham,17 Barclay Dr,3,h,877000.0,S,Ray,2017-06-24,17.9,3192.0,3.0,1.0,2.0,533.0,135.0,1965.0,Kingston,-37.96257,145.08252,Southern Metropolitan,9758.0,1645.4033771106942,2017,6,2017Q2,House
Cheltenham,31 Eden St,4,h,1255000.0,S,Buxton,2017-06-24,17.9,3192.0,4.0,2.0,4.0,712.0,,1960.0,Kingston,-37.97145,145.06132,Southern Metropolitan,9758.0,1762.6404494382023,2017,6,2017Q2,House
Cheltenham,44 Eunice Dr,3,h,900000.0,S,Barry,2017-06-24,17.9,3192.0,3.0,1.0,2.0,537.0,120.0,1965.0,Kingston,-37.96388,145.07807,Southern Metropolitan,9758.0,1675.977653631285,2017,6,2017Q2,House
Cheltenham,14 Tuck St,3,h,1199000.0,S,C21,2017-06-24,17.9,3192.0,3.0,2.0,2.0,552.0,,,Kingston,-37.97069000000001,145.05928,Southern Metropolitan,9758.0,2172.1014492753625,2017,6,2017Q2,House
Cheltenham,61 Weatherall Rd,4,h,1500000.0,S,Buxton,2017-06-24,17.9,3192.0,4.0,2.0,3.0,724.0,,,Bayside,-37.97076,145.04186,Southern Metropolitan,9758.0,2071.8232044198894,2017,6,2017Q2,House
Clayton,1/10 Morton St,3,u,780000.0,SP,Buxton,2017-06-24,16.7,3168.0,3.0,2.0,1.0,318.0,103.0,2000.0,Monash,-37.91712,145.13625,South-Eastern Metropolitan,5837.0,2452.830188679245,2017,6,2017Q2,Unit
