Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType,Suburb_Median,Price_Deviation
Essendon,1/10 Schofield St,3,u,786000.0,S,Nelson,2017-06-03,7.5,3040.0,3.0,2.0,1.0,138.0,,1982.0,Moonee Valley,-37.75284,144.90975,Western Metropolitan,9264.0,5695.652173913043,2017,6,2017Q2,Unit,1165000.0,-0.32532188841201715
Essendon,35 Washington St,5,h,2210000.0,S,Brad,2017-06-03,7.5,3040.0,5.0,3.0,2.0,590.0,223.0,1880.0,Moonee Valley,-37.75511,144.90935,Western Metropolitan,9264.0,3745.762711864407,2017,6,2017Q2,House,1165000.0,0.8969957081545065
Glen Iris,9 Summerhill Rd,3,h,1890000.0,S,J,2017-06-03,7.3,3146.0,3.0,1.0,2.0,554.0,169.0,1925.0,Boroondara,-37.84949,145.07726,Southern Metropolitan,10412.0,3411.5523465703973,2017,6,2017Q2,House,1750500.0,0.07969151670951156
Glenroy,92 Glenroy Rd,4,h,750000.0,PI,Barry,2017-06-03,11.2,3046.0,4.0,2.0,3.0,659.0,,,Moreland,-37.70619,144.92916,Northern Metropolitan,8870.0,1138.0880121396056,2017,6,2017Q2,House,677500.0,0.1070110701107011
Glenroy,16 Heather Ct,3,h,695000.0,S,Purplebricks,2017-06-03,11.2,3046.0,3.0,1.0,2.0,649.0,95.0,1955.0,Moreland,-37.69777,144.91952,Northern Metropolitan,8870.0,1070.8782742681049,2017,6,2017Q2,House,677500.0,0.025830258302583026
Kew,3/234 Cotham Rd,2,u,630000.0,S,Lindellas,2017-06-03,5.4,3101.0,2.0,1.0,1.0,1037.0,,1960.0,Boroondara,-37.80897,145.04759,Southern Metropolitan,10331.0,607.5216972034716,2017,6,2017Q2,Unit,1950000.0,-0.676923076923077
Kew,139 Eglinton St,2,h,912500.0,S,Domain,2017-06-03,5.4,3101.0,2.0,1.0,2.0,239.0,,,Boroondara,-37.8008,145.04336,Southern Metropolitan,10331.0,3817.9916317991633,2017,6,2017Q2,House,1950000.0,-0.532051282051282
Kew,3/29 Mary St,2,u,672000.0,S,Nelson,2017-06-03,5.4,3101.0,2.0,1.0,1.0,710.0,,1960.0,Boroondara,-37.8055,145.03799999999995,Southern Metropolitan,10331.0,946.4788732394367,2017,6,2017Q2,Unit,1950000.0,-0.6553846153846153
Moonee Ponds,36 Aberfeldie St,3,h,1850000.0,SP,McDonald,2017-06-03,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,Moonee Valley,-37.76086,144.90497,Western Metropolitan,6232.0,3104.026845637584,2017,6,2017Q2,House,1240000.0,0.49193548387096775
Moonee Ponds,118 Athol St,2,h,1090000.0,SP,McDonald,2017-06-03,6.2,3039.0,2.0,1.0,0.0,233.0,,,Moonee Valley,-37.76919,144.91186000000005,Western Metropolitan,6232.0,4678.111587982833,2017,6,2017Q2,House,1240000.0,-0.12096774193548387
Moonee Ponds,26 Scotia St,2,h,760000.0,PI,Barry,2017-06-03,6.2,3039.0,2.0,1.0,0.0,251.0,110.0,1980.0,Moonee Valley,-37.76856,144.90577,Western Metropolitan,6232.0,3027.8884462151395,2017,6,2017Q2,House,1240000.0,-0.3870967741935484
Northcote,44 Bent St,3,h,1232000.0,S,Nelson,2017-06-03,5.3,3070.0,3.0,1.0,1.0,352.0,,1900.0,Darebin,-37.76708,144.99624,Northern Metropolitan,11364.0,3500.0,2017,6,2017Q2,House,1302500.0,-0.05412667946257198
Pascoe Vale,41 Essex St,3,u,630000.0,S,Brad,2017-06-03,8.5,3044.0,3.0,1.0,1.0,365.0,,,Moreland,-37.72737,144.94593,Northern Metropolitan,7485.0,1726.027397260274,2017,6,2017Q2,Unit,770000.0,-0.18181818181818182
Preston,129 Albert St,3,h,850000.0,SP,McGrath,2017-06-03,8.4,3072.0,3.0,1.0,2.0,485.0,,,Darebin,-37.7383,145.02348999999995,Northern Metropolitan,14577.0,1752.5773195876288,2017,6,2017Q2,House,910000.0,-0.06593406593406594
Preston,1 Bellarine St,5,h,1400000.0,PI,hockingstuart,2017-06-03,8.4,3072.0,5.0,2.0,2.0,558.0,217.0,1925.0,Darebin,-37.73472,144.99658,Northern Metropolitan,14577.0,2508.9605734767024,2017,6,2017Q2,House,910000.0,0.5384615384615384
Preston,34 Grange St,3,h,930000.0,S,Barry,2017-06-03,8.4,3072.0,3.0,1.0,0.0,357.0,,,Darebin,-37.7377,144.98781,Northern Metropolitan,14577.0,2605.0420168067226,2017,6,2017Q2,House,910000.0,0.02197802197802198
Preston,121 Murray Rd,4,h,830000.0,PI,Love,2017-06-03,8.4,3072.0,4.0,1.0,2.0,540.0,540.0,1965.0,Darebin,-37.73935,145.01516999999996,Northern Metropolitan,14577.0,1537.037037037037,2017,6,2017Q2,House,910000.0,-0.08791208791208792
Preston,145 Murray Rd,3,h,881000.0,S,Love,2017-06-03,8.4,3072.0,3.0,1.0,2.0,470.0,115.0,1930.0,Darebin,-37.73912,145.01298,Northern Metropolitan,14577.0,1874.468085106383,2017,6,2017Q2,House,910000.0,-0.031868131868131866
Preston,2/7 Oak St,3,u,660000.0,S,Nelson,2017-06-03,8.4,3072.0,3.0,1.0,1.0,234.0,,1995.0,Darebin,-37.73506,145.03169,Northern Metropolitan,14577.0,2820.5128205128203,2017,6,2017Q2,Unit,910000.0,-0.27472527472527475
Preston,202 Raglan St,3,h,945000.0,S,McGrath,2017-06-03,8.4,3072.0,3.0,1.0,2.0,349.0,120.0,1940.0,Darebin,-37.74946,145.00875,Northern Metropolitan,14577.0,2707.7363896848137,2017,6,2017Q2,House,910000.0,0.038461538461538464
Preston,8 Scotia St,3,h,1210000.0,S,Nelson,2017-06-03,8.4,3072.0,3.0,2.0,2.0,515.0,126.0,1920.0,Darebin,-37.74794,144.99111000000005,Northern Metropolitan,14577.0,2349.5145631067962,2017,6,2017Q2,House,910000.0,0.32967032967032966
Preston,34 Showers St,3,h,970000.0,S,Nelson,2017-06-03,8.4,3072.0,3.0,1.0,1.0,345.0,,1950.0,Darebin,-37.74818,144.99825,Northern Metropolitan,14577.0,2811.5942028985505,2017,6,2017Q2,House,910000.0,0.06593406593406594
Preston,3/26 Tyler St,2,u,465000.0,PI,Nelson,2017-06-03,8.4,3072.0,2.0,1.0,1.0,163.0,169.0,,Darebin,-37.73311,145.03552,Northern Metropolitan,14577.0,2852.760736196319,2017,6,2017Q2,Unit,910000.0,-0.489010989010989
Preston,42 Tyler St,3,h,725000.0,S,Barry,2017-06-03,8.4,3072.0,3.0,1.0,2.0,590.0,94.0,1950.0,Darebin,-37.73314,145.03437,Northern Metropolitan,14577.0,1228.8135593220338,2017,6,2017Q2,House,910000.0,-0.2032967032967033
Preston,49 Wallace St,3,h,990000.0,S,hockingstuart,2017-06-03,8.4,3072.0,3.0,1.0,1.0,545.0,,,Darebin,-37.74258,144.99309,Northern Metropolitan,14577.0,1816.51376146789,2017,6,2017Q2,House,910000.0,0.08791208791208792
Preston,39 William St,3,h,972500.0,S,Nelson,2017-06-03,8.4,3072.0,3.0,1.0,1.0,448.0,103.0,1930.0,Darebin,-37.73443,145.00201,Northern Metropolitan,14577.0,2170.7589285714284,2017,6,2017Q2,House,910000.0,0.06868131868131869
Preston,26A Young St,3,h,955000.0,S,Nelson,2017-06-03,8.4,3072.0,3.0,1.0,1.0,263.0,123.0,2000.0,Darebin,-37.74739,145.00933999999995,Northern Metropolitan,14577.0,3631.1787072243346,2017,6,2017Q2,House,910000.0,0.04945054945054945
Reservoir,13 Crispe St,4,h,1100000.0,S,Barry,2017-06-03,12.0,3073.0,4.0,2.0,2.0,665.0,,,Darebin,-37.72787,144.99423000000004,Northern Metropolitan,21650.0,1654.1353383458647,2017,6,2017Q2,House,705000.0,0.5602836879432624
Reservoir,5 Edgar St,5,h,1266000.0,S,Nelson,2017-06-03,12.0,3073.0,5.0,2.0,2.0,601.0,,1990.0,Darebin,-37.7296,145.00714,Northern Metropolitan,21650.0,2106.4891846921796,2017,6,2017Q2,House,705000.0,0.7957446808510639
Reservoir,9 Frankston St,3,h,1040000.0,S,Nelson,2017-06-03,12.0,3073.0,3.0,2.0,1.0,461.0,,,Darebin,-37.72499000000001,145.00038,Northern Metropolitan,21650.0,2255.9652928416485,2017,6,2017Q2,House,705000.0,0.475177304964539
Reservoir,81 McMahon Rd,2,h,888000.0,S,Ray,2017-06-03,12.0,3073.0,2.0,1.0,2.0,649.0,,,Darebin,-37.71086,145.01629,Northern Metropolitan,21650.0,1368.2588597842835,2017,6,2017Q2,House,705000.0,0.25957446808510637
Reservoir,76 Powell St,3,h,857700.0,SP,hockingstuart,2017-06-03,12.0,3073.0,3.0,1.0,1.0,325.0,116.0,1930.0,Darebin,-37.72589,144.99681,Northern Metropolitan,21650.0,2639.076923076923,2017,6,2017Q2,House,705000.0,0.21659574468085108
Reservoir,2/4 Pratt St,3,t,642500.0,S,Barry,2017-06-03,12.0,3073.0,3.0,2.0,2.0,160.0,140.0,2010.0,Darebin,-37.71064000000001,145.01067,Northern Metropolitan,21650.0,4015.625,2017,6,2017Q2,Townhouse,705000.0,-0.08865248226950355
Richmond,7 Benson St,3,h,1676000.0,S,Biggin,2017-06-03,2.4,3121.0,3.0,1.0,1.0,294.0,,,Yarra,-37.8239,145.0022,Northern Metropolitan,14949.0,5700.680272108843,2017,6,2017Q2,House,1200000.0,0.39666666666666667
Richmond,27 Charlotte St,4,h,1400000.0,S,Biggin,2017-06-03,2.4,3121.0,4.0,1.0,0.0,244.0,,,Yarra,-37.82503,144.99967,Northern Metropolitan,14949.0,5737.704918032787,2017,6,2017Q2,House,1200000.0,0.16666666666666666
Richmond,22 Glass St,3,h,1301000.0,S,Jellis,2017-06-03,2.4,3121.0,3.0,1.0,1.0,163.0,,1990.0,Yarra,-37.82434,145.00489,Northern Metropolitan,14949.0,7981.59509202454,2017,6,2017Q2,House,1200000.0,0.08416666666666667
Richmond,5/202 Lennox St,2,u,575000.0,S,Biggin,2017-06-03,2.4,3121.0,2.0,1.0,1.0,407.0,66.0,1960.0,Yarra,-37.82046,144.99398,Northern Metropolitan,14949.0,1412.7764127764128,2017,6,2017Q2,Unit,1200000.0,-0.5208333333333334
Yarraville,89 Ballarat St,2,h,950000.0,S,Jas,2017-06-03,6.3,3013.0,2.0,1.0,0.0,150.0,79.0,1900.0,Maribyrnong,-37.81956,144.89054,Western Metropolitan,6543.0,6333.333333333333,2017,6,2017Q2,House,982500.0,-0.03307888040712468
Yarraville,24 Goulburn St,3,h,1225000.0,S,RT,2017-06-03,6.3,3013.0,3.0,1.0,0.0,230.0,,,Maribyrnong,-37.81493,144.88974,Western Metropolitan,6543.0,5326.086956521739,2017,6,2017Q2,House,982500.0,0.24681933842239187
Balwyn North,1A Abassia St,3,t,1557000.0,S,RT,2017-06-17,9.7,3104.0,3.0,2.0,2.0,292.0,181.0,2010.0,Boroondara,-37.80259,145.09878,Southern Metropolitan,7809.0,5332.191780821918,2017,6,2017Q2,Townhouse,1740000.0,-0.10517241379310345
Balwyn North,3 Chelmsford St,4,h,2444000.0,S,Fletchers,2017-06-17,9.7,3104.0,4.0,2.0,2.0,1011.0,,,Boroondara,-37.79486,145.08728,Southern Metropolitan,7809.0,2417.408506429278,2017,6,2017Q2,House,1740000.0,0.4045977011494253
Balwyn North,7 Lemon Rd,4,h,2050000.0,S,Jellis,2017-06-17,9.7,3104.0,4.0,1.0,1.0,1138.0,152.0,1950.0,Boroondara,-37.79284000000001,145.10082,Southern Metropolitan,7809.0,1801.4059753954307,2017,6,2017Q2,House,1740000.0,0.1781609195402299
Balwyn North,8 Mary St,4,h,1926000.0,S,Fletchers,2017-06-17,9.7,3104.0,4.0,2.0,2.0,639.0,,,Boroondara,-37.79836,145.10111,Southern Metropolitan,7809.0,3014.0845070422533,2017,6,2017Q2,House,1740000.0,0.10689655172413794
Balwyn North,66 Ursa St,3,h,1490000.0,S,Marshall,2017-06-17,9.7,3104.0,3.0,1.0,2.0,703.0,,,Boroondara,-37.78327,145.07709,Southern Metropolitan,7809.0,2119.4879089615933,2017,6,2017Q2,House,1740000.0,-0.14367816091954022
Bentleigh,14 Beths St,4,h,2700000.0,VB,hockingstuart,2017-06-17,11.4,3204.0,4.0,4.0,2.0,673.0,156.0,1935.0,Glen Eira,-37.91888,145.04775,Southern Metropolitan,6795.0,4011.887072808321,2017,6,2017Q2,House,1307000.0,1.0657995409334353
Bentleigh,29 Mavho St,3,h,1116000.0,S,hockingstuart,2017-06-17,11.4,3204.0,3.0,1.0,2.0,278.0,,1930.0,Glen Eira,-37.91928,145.03381000000005,Southern Metropolitan,6795.0,4014.388489208633,2017,6,2017Q2,House,1307000.0,-0.14613618974751338
Bentleigh,12 Pleasance St,3,h,1573000.0,SP,Buxton,2017-06-17,11.4,3204.0,3.0,1.0,2.0,670.0,,,Glen Eira,-37.91855,145.02628,Southern Metropolitan,6795.0,2347.7611940298507,2017,6,2017Q2,House,1307000.0,0.2035195103289977
Bentleigh East,24 Hill St,3,h,1316000.0,S,hockingstuart,2017-06-17,13.8,3165.0,3.0,1.0,1.0,636.0,,1958.0,Glen Eira,-37.92463,145.06051000000005,Southern Metropolitan,10969.0,2069.182389937107,2017,6,2017Q2,House,1100000.0,0.19636363636363635
Bentleigh East,14 John St,3,h,1617000.0,S,Buxton,2017-06-17,13.8,3165.0,3.0,1.0,2.0,650.0,,,Glen Eira,-37.91905,145.05597,Southern Metropolitan,10969.0,2487.6923076923076,2017,6,2017Q2,House,1100000.0,0.47
Bentleigh East,5D MacKie Rd,3,t,950000.0,PI,Buxton,2017-06-17,13.8,3165.0,3.0,2.0,2.0,163.0,,,Glen Eira,-37.9217,145.0733,Southern Metropolitan,10969.0,5828.2208588957055,2017,6,2017Q2,Townhouse,1100000.0,-0.13636363636363635
Bentleigh East,26 May St,3,h,1525000.0,PI,Buxton,2017-06-17,13.8,3165.0,3.0,1.0,3.0,581.0,128.0,1940.0,Glen Eira,-37.9178,145.05414,Southern Metropolitan,10969.0,2624.7848537005166,2017,6,2017Q2,House,1100000.0,0.38636363636363635
Bentleigh East,52 Paloma St,4,h,1330000.0,PI,hockingstuart,2017-06-17,13.8,3165.0,4.0,2.0,2.0,566.0,191.0,1950.0,Glen Eira,-37.91503,145.07997,Southern Metropolitan,10969.0,2349.8233215547702,2017,6,2017Q2,House,1100000.0,0.20909090909090908
Bentleigh East,2/71 Tudor St,3,t,850000.0,PI,Buxton,2017-06-17,13.8,3165.0,3.0,2.0,1.0,200.0,,,Glen Eira,-37.91847,145.08101000000005,Southern Metropolitan,10969.0,4250.0,2017,6,2017Q2,Townhouse,1100000.0,-0.22727272727272727
Bentleigh East,14 York St,3,h,1228000.0,S,hockingstuart,2017-06-17,13.8,3165.0,3.0,1.0,2.0,623.0,,,Glen Eira,-37.91943,145.06801000000004,Southern Metropolitan,10969.0,1971.107544141252,2017,6,2017Q2,House,1100000.0,0.11636363636363636
Brighton,2/14 Brickwood St,2,u,855000.0,PI,Buxton,2017-06-17,10.5,3186.0,2.0,1.0,1.0,106.0,,,Bayside,-37.89571,144.99796,Southern Metropolitan,10579.0,8066.037735849057,2017,6,2017Q2,Unit,1961000.0,-0.5639979602243753
Brighton,5A Hall St,3,h,2020000.0,S,Nick,2017-06-17,10.5,3186.0,3.0,2.0,2.0,369.0,,,Bayside,-37.91728,145.00206,Southern Metropolitan,10579.0,5474.254742547426,2017,6,2017Q2,House,1961000.0,0.030086690464048955
Brighton,2/58 North Rd,3,u,1410000.0,S,Nick,2017-06-17,10.5,3186.0,3.0,2.0,2.0,257.0,,,Bayside,-37.89886,144.99462,Southern Metropolitan,10579.0,5486.381322957199,2017,6,2017Q2,Unit,1961000.0,-0.280979092299847
Brighton East,17 Florence St,4,h,2100000.0,SP,Nick,2017-06-17,10.3,3187.0,4.0,3.0,2.0,608.0,306.19,2000.0,Bayside,-37.91777,145.01798,Southern Metropolitan,6938.0,3453.9473684210525,2017,6,2017Q2,House,1600000.0,0.3125
Brighton East,5A Hornby St,2,h,1410000.0,S,Hodges,2017-06-17,10.3,3187.0,2.0,1.0,2.0,708.0,,,Bayside,-37.91488,145.01868000000005,Southern Metropolitan,6938.0,1991.5254237288136,2017,6,2017Q2,House,1600000.0,-0.11875
Brighton East,35 Studley Rd,4,t,1620000.0,PI,Buxton,2017-06-17,10.3,3187.0,4.0,2.0,2.0,326.0,515.78,,Bayside,-37.92875,145.0248,Southern Metropolitan,6938.0,4969.325153374233,2017,6,2017Q2,Townhouse,1600000.0,0.0125
Brunswick,176 Barkly St,3,h,1925000.0,SP,Raine,2017-06-17,5.2,3056.0,3.0,1.0,4.0,479.0,182.0,1925.0,Moreland,-37.77694,144.96669,Northern Metropolitan,11918.0,4018.7891440501044,2017,6,2017Q2,House,1037000.0,0.8563162970106075
Brunswick,73 Mitchell St,2,h,890000.0,VB,Woodards,2017-06-17,5.2,3056.0,2.0,1.0,0.0,138.0,78.0,1910.0,Moreland,-37.75908,144.96969,Northern Metropolitan,11918.0,6449.275362318841,2017,6,2017Q2,House,1037000.0,-0.14175506268081003
Brunswick,135 Victoria St,4,h,1500000.0,S,Nelson,2017-06-17,5.2,3056.0,4.0,1.0,1.0,318.0,100.0,1908.0,Moreland,-37.76792,144.97141000000005,Northern Metropolitan,11918.0,4716.981132075472,2017,6,2017Q2,House,1037000.0,0.446480231436837
Brunswick,31 Wilkinson St,3,h,950000.0,PI,RT,2017-06-17,5.2,3056.0,3.0,1.0,0.0,230.0,,,Moreland,-37.76811,144.96017,Northern Metropolitan,11918.0,4130.434782608696,2017,6,2017Q2,House,1037000.0,-0.08389585342333655
Camberwell,8/595 Burke Rd,2,t,795000.0,S,Ray,2017-06-17,7.7,3124.0,2.0,2.0,1.0,112.0,,,Boroondara,-37.84085,145.05415,Southern Metropolitan,8920.0,7098.214285714285,2017,6,2017Q2,Townhouse,1800000.0,-0.5583333333333333
Camberwell,555 Camberwell Rd,3,h,1775000.0,VB,Jellis,2017-06-17,7.7,3124.0,3.0,1.0,3.0,715.0,,,Boroondara,-37.84361,145.07099,Southern Metropolitan,8920.0,2482.5174825174827,2017,6,2017Q2,House,1800000.0,-0.013888888888888888
Camberwell,1065 Toorak Rd,5,h,2361000.0,SP,Fletchers,2017-06-17,7.7,3124.0,5.0,3.0,2.0,844.0,203.0,1920.0,Boroondara,-37.84753,145.07198,Southern Metropolitan,8920.0,2797.39336492891,2017,6,2017Q2,House,1800000.0,0.31166666666666665
Camberwell,19A Warburton Rd,4,u,1900000.0,VB,HAR,2017-06-17,7.7,3124.0,4.0,2.0,4.0,336.0,,,Boroondara,-37.826,145.0707,Southern Metropolitan,8920.0,5654.761904761905,2017,6,2017Q2,Unit,1800000.0,0.05555555555555555
Coburg,18 Loch St,3,h,1100000.0,S,Jellis,2017-06-17,6.7,3058.0,3.0,1.0,0.0,532.0,,,Moreland,-37.74751,144.96206,Northern Metropolitan,11204.0,2067.6691729323306,2017,6,2017Q2,House,944000.0,0.1652542372881356
Essendon,1/18 Balmoral St,2,u,580000.0,S,Barry,2017-06-17,7.5,3040.0,2.0,1.0,1.0,921.0,84.0,1970.0,Moonee Valley,-37.74904,144.90668,Western Metropolitan,9264.0,629.7502714440825,2017,6,2017Q2,Unit,1165000.0,-0.5021459227467812
Essendon,16 Glass St,3,h,1100000.0,VB,Brad,2017-06-17,7.5,3040.0,3.0,3.0,2.0,255.0,,2007.0,Moonee Valley,-37.7468,144.92033,Western Metropolitan,9264.0,4313.725490196079,2017,6,2017Q2,House,1165000.0,-0.055793991416309016
Essendon,2/31 Leslie Rd,2,u,485000.0,S,Barry,2017-06-17,7.5,3040.0,2.0,1.0,1.0,1856.0,,,Moonee Valley,-37.76,144.91439,Western Metropolitan,9264.0,261.3146551724138,2017,6,2017Q2,Unit,1165000.0,-0.5836909871244635
Essendon,37 McPhail St,2,h,1195000.0,S,Jellis,2017-06-17,7.5,3040.0,2.0,1.0,1.0,337.0,122.0,1940.0,Moonee Valley,-37.7545,144.91194,Western Metropolitan,9264.0,3545.994065281899,2017,6,2017Q2,House,1165000.0,0.02575107296137339
Essendon,11 Waverley St,4,h,1155000.0,PI,Brad,2017-06-17,7.5,3040.0,4.0,1.0,3.0,616.0,170.0,1900.0,Moonee Valley,-37.75728,144.90723,Western Metropolitan,9264.0,1875.0,2017,6,2017Q2,House,1165000.0,-0.008583690987124463
Glen Iris,18 Ellis Rd,4,h,2305000.0,S,Jellis,2017-06-17,7.3,3146.0,4.0,1.0,3.0,632.0,,,Stonnington,-37.86024000000001,145.04674,Southern Metropolitan,10412.0,3647.1518987341774,2017,6,2017Q2,House,1750500.0,0.31676663810339906
Glen Iris,65 Gardiner Pde,2,h,1650000.0,PI,hockingstuart,2017-06-17,7.3,3146.0,2.0,1.0,2.0,660.0,,1928.0,Boroondara,-37.85671,145.0604,Southern Metropolitan,10412.0,2500.0,2017,6,2017Q2,House,1750500.0,-0.05741216795201371
Glenroy,80 Gowrie St,3,h,780000.0,S,Stockdale,2017-06-17,11.2,3046.0,3.0,1.0,2.0,697.0,131.27,1960.0,Moreland,-37.69795,144.94285,Northern Metropolitan,8870.0,1119.0817790530846,2017,6,2017Q2,House,677500.0,0.15129151291512916
Glenroy,3/43 Grandview St,2,u,422000.0,S,YPA,2017-06-17,11.2,3046.0,2.0,1.0,1.0,136.0,,1980.0,Moreland,-37.70972,144.91109,Northern Metropolitan,8870.0,3102.9411764705883,2017,6,2017Q2,Unit,677500.0,-0.3771217712177122
Glenroy,200 West St,4,h,780000.0,S,Eview,2017-06-17,11.2,3046.0,4.0,1.0,3.0,697.0,133.0,1960.0,Moreland,-37.70159,144.93948,Northern Metropolitan,8870.0,1119.0817790530846,2017,6,2017Q2,House,677500.0,0.15129151291512916
Kew,871 Glenferrie Rd,5,h,3175000.0,PI,Marshall,2017-06-17,5.4,3101.0,5.0,4.0,2.0,769.0,285.0,1940.0,Boroondara,-37.81143,145.03723,Southern Metropolitan,10331.0,4128.738621586476,2017,6,2017Q2,House,1950000.0,0.6282051282051282
Kew,2/65 Parkhill Rd,3,t,1375000.0,VB,Jellis,2017-06-17,5.4,3101.0,3.0,3.0,3.0,325.0,,,Boroondara,-37.80506,145.05223999999995,Southern Metropolitan,10331.0,4230.7692307692305,2017,6,2017Q2,Townhouse,1950000.0,-0.2948717948717949
Moonee Ponds,36 Aberfeldie St,3,h,1850000.0,SP,McDonald,2017-06-17,6.2,3039.0,3.0,2.0,2.0,596.0,203.0,1950.0,Moonee Valley,-37.76086,144.90497,Western Metropolitan,6232.0,3104.026845637584,2017,6,2017Q2,House,1240000.0,0.49193548387096775
Newport,39 Mirls St,4,h,1005000.0,S,Sweeney,2017-06-17,6.2,3015.0,4.0,1.0,1.0,390.0,,,Hobsons Bay,-37.84283,144.87958999999995,Western Metropolitan,5498.0,2576.923076923077,2017,6,2017Q2,House,984000.0,0.021341463414634148
Northcote,10 Balgonie Pl,2,h,1001000.0,S,Nelson,2017-06-17,5.3,3070.0,2.0,1.0,0.0,166.0,,,Darebin,-37.7702,144.99987,Northern Metropolitan,11364.0,6030.120481927711,2017,6,2017Q2,House,1302500.0,-0.23147792706333972
Northcote,4 Barry St,2,h,905000.0,PI,Nelson,2017-06-17,5.3,3070.0,2.0,1.0,0.0,114.0,,,Darebin,-37.78024,144.99289,Northern Metropolitan,11364.0,7938.596491228071,2017,6,2017Q2,House,1302500.0,-0.30518234165067176
Northcote,19 Emmaline St,3,h,1305000.0,SP,McGrath,2017-06-17,5.3,3070.0,3.0,1.0,0.0,375.0,,1999.0,Darebin,-37.76397,144.99481,Northern Metropolitan,11364.0,3480.0,2017,6,2017Q2,House,1302500.0,0.0019193857965451055
Northcote,205 Mitchell St,3,h,1516000.0,S,Barry,2017-06-17,5.3,3070.0,3.0,1.0,2.0,504.0,,,Darebin,-37.77358,145.01286000000005,Northern Metropolitan,11364.0,3007.936507936508,2017,6,2017Q2,House,1302500.0,0.163915547024952
Pascoe Vale,54 Prospect St,4,h,1260000.0,S,Woodards,2017-06-17,8.5,3044.0,4.0,2.0,5.0,669.0,,,Moreland,-37.72775,144.93372,Northern Metropolitan,7485.0,1883.408071748879,2017,6,2017Q2,House,770000.0,0.6363636363636364
Pascoe Vale,21 Stennis St,3,h,1199000.0,S,Nelson,2017-06-17,8.5,3044.0,3.0,2.0,4.0,689.0,165.5,1950.0,Moreland,-37.73072,144.94829,Northern Metropolitan,7485.0,1740.2031930333817,2017,6,2017Q2,House,770000.0,0.5571428571428572
Preston,35 Leicester St,3,h,1017500.0,S,hockingstuart,2017-06-17,8.4,3072.0,3.0,1.0,2.0,592.0,,,Darebin,-37.74356,144.99464,Northern Metropolitan,14577.0,1718.75,2017,6,2017Q2,House,910000.0,0.11813186813186813
Preston,50 Newcastle St,2,h,1050000.0,S,Love,2017-06-17,8.4,3072.0,2.0,1.0,1.0,688.0,,,Darebin,-37.74847000000001,145.01193,Northern Metropolitan,14577.0,1526.1627906976744,2017,6,2017Q2,House,910000.0,0.15384615384615385
Preston,196 Raglan St,4,h,840000.0,PI,McGrath,2017-06-17,8.4,3072.0,4.0,1.0,1.0,313.0,113.0,1950.0,Darebin,-37.74955,145.00949,Northern Metropolitan,14577.0,2683.70607028754,2017,6,2017Q2,House,910000.0,-0.07692307692307693
Reservoir,3/36 Crookston Rd,3,u,510000.0,S,Barry,2017-06-17,12.0,3073.0,3.0,1.0,1.0,178.0,100.0,2009.0,Darebin,-37.70985,145.02073,Northern Metropolitan,21650.0,2865.1685393258426,2017,6,2017Q2,Unit,705000.0,-0.2765957446808511
Reservoir,20 McMahon Rd,4,h,930000.0,S,Love,2017-06-17,12.0,3073.0,4.0,1.0,5.0,700.0,,,Darebin,-37.7115,145.02413,Northern Metropolitan,21650.0,1328.5714285714287,2017,6,2017Q2,House,705000.0,0.3191489361702128
Reservoir,2/65 Purinuan Rd,3,h,635000.0,SP,Ray,2017-06-17,12.0,3073.0,3.0,2.0,2.0,247.0,,,Darebin,-37.70952,145.02823999999995,Northern Metropolitan,21650.0,2570.8502024291497,2017,6,2017Q2,House,705000.0,-0.09929078014184398
Reservoir,149 Spring St,2,h,850000.0,S,Love,2017-06-17,12.0,3073.0,2.0,1.0,2.0,494.0,,,Darebin,-37.72596,145.00113000000005,Northern Metropolitan,21650.0,1720.6477732793521,2017,6,2017Q2,House,705000.0,0.20567375886524822
Reservoir,36 Sturdee St,3,h,780000.0,PI,Barry,2017-06-17,12.0,3073.0,3.0,1.0,2.0,893.0,103.0,1940.0,Darebin,-37.69964,145.00945,Northern Metropolitan,21650.0,873.4602463605823,2017,6,2017Q2,House,705000.0,0.10638297872340426
Richmond,4 Bell St,2,h,1172000.0,S,Collins,2017-06-17,2.4,3121.0,2.0,1.0,0.0,155.0,,,Yarra,-37.82418,145.00185,Northern Metropolitan,14949.0,7561.290322580645,2017,6,2017Q2,House,1200000.0,-0.023333333333333334
Richmond,182 Buckingham St,3,t,1255000.0,S,Jellis,2017-06-17,2.4,3121.0,3.0,2.0,1.0,124.0,123.0,2008.0,Yarra,-37.8147,145.00852,Northern Metropolitan,14949.0,10120.967741935483,2017,6,2017Q2,Townhouse,1200000.0,0.04583333333333333
Richmond,10 Campbell St,2,h,1275000.0,S,Biggin,2017-06-17,2.4,3121.0,2.0,1.0,1.0,110.0,72.0,1890.0,Yarra,-37.82324000000001,145.01331000000005,Northern Metropolitan,14949.0,11590.90909090909,2017,6,2017Q2,House,1200000.0,0.0625
