TransactionID,Suburb,Date,PropertyType,Price,Bedrooms,Bathrooms,Car_Spaces,Landsize,Price_per_sqm,Suburb_Median,Price_Deviation
2714,Essendon,2017-06-17,House,1155000.0,4,1.0,3.0,616.0,1875.0,1165000.0,-0.0085836909871244
2715,Glen Iris,2017-06-17,House,2305000.0,4,1.0,3.0,632.0,3647.1518987341774,1750500.0,0.316766638103399
2716,Glen Iris,2017-06-17,House,1650000.0,2,1.0,2.0,660.0,2500.0,1750500.0,-0.0574121679520137
2717,Glenroy,2017-06-17,House,780000.0,3,1.0,2.0,697.0,1119.0817790530846,677500.0,0.1512915129151291
2718,Glenroy,2017-06-17,Unit,422000.0,2,1.0,1.0,136.0,3102.9411764705883,677500.0,-0.3771217712177122
2719,Glenroy,2017-06-17,House,780000.0,4,1.0,3.0,697.0,1119.0817790530846,677500.0,0.1512915129151291
2720,Kew,2017-06-17,House,3175000.0,5,4.0,2.0,769.0,4128.738621586476,1950000.0,0.6282051282051282
2721,Kew,2017-06-17,Townhouse,1375000.0,3,3.0,3.0,325.0,4230.7692307692305,1950000.0,-0.2948717948717949
2722,Moonee Ponds,2017-06-17,House,1850000.0,3,2.0,2.0,596.0,3104.026845637584,1240000.0,0.4919354838709677
2723,Newport,2017-06-17,House,1005000.0,4,1.0,1.0,390.0,2576.923076923077,984000.0,0.0213414634146341
2724,Northcote,2017-06-17,House,1001000.0,2,1.0,0.0,166.0,6030.120481927711,1302500.0,-0.2314779270633397
2725,Northcote,2017-06-17,House,905000.0,2,1.0,0.0,114.0,7938.596491228071,1302500.0,-0.3051823416506717
2726,Northcote,2017-06-17,House,1305000.0,3,1.0,0.0,375.0,3480.0,1302500.0,0.0019193857965451
2727,Northcote,2017-06-17,House,1516000.0,3,1.0,2.0,504.0,3007.936507936508,1302500.0,0.163915547024952
2728,Pascoe Vale,2017-06-17,House,1260000.0,4,2.0,5.0,669.0,1883.408071748879,770000.0,0.6363636363636364
2729,Pascoe Vale,2017-06-17,House,1199000.0,3,2.0,4.0,689.0,1740.2031930333817,770000.0,0.5571428571428572
2730,Preston,2017-06-17,House,1017500.0,3,1.0,2.0,592.0,1718.75,910000.0,0.1181318681318681
2731,Preston,2017-06-17,House,1050000.0,2,1.0,1.0,688.0,1526.1627906976744,910000.0,0.1538461538461538
2732,Preston,2017-06-17,House,840000.0,4,1.0,1.0,313.0,2683.70607028754,910000.0,-0.0769230769230769
2733,Reservoir,2017-06-17,Unit,510000.0,3,1.0,1.0,178.0,2865.168539325842,705000.0,-0.2765957446808511
2734,Reservoir,2017-06-17,House,930000.0,4,1.0,5.0,700.0,1328.571428571429,705000.0,0.3191489361702128
2735,Reservoir,2017-06-17,House,635000.0,3,2.0,2.0,247.0,2570.8502024291497,705000.0,-0.0992907801418439
2736,Reservoir,2017-06-17,House,850000.0,2,1.0,2.0,494.0,1720.647773279352,705000.0,0.2056737588652482
2737,Reservoir,2017-06-17,House,780000.0,3,1.0,2.0,893.0,873.4602463605823,705000.0,0.1063829787234042
2738,Richmond,2017-06-17,House,1172000.0,2,1.0,0.0,155.0,7561.290322580645,1200000.0,-0.0233333333333333
2739,Richmond,2017-06-17,Townhouse,1255000.0,3,2.0,1.0,124.0,10120.967741935485,1200000.0,0.0458333333333333
2740,Richmond,2017-06-17,House,1275000.0,2,1.0,1.0,110.0,11590.90909090909,1200000.0,0.0625
2741,Richmond,2017-06-17,House,1120000.0,3,2.0,2.0,134.0,8358.208955223881,1200000.0,-0.0666666666666666
2742,Richmond,2017-06-17,House,1190000.0,3,2.0,1.0,105.0,11333.333333333334,1200000.0,-0.0083333333333333
2743,Richmond,2017-06-17,Unit,534000.0,1,1.0,1.0,1347.0,396.43652561247217,1200000.0,-0.555
2744,Richmond,2017-06-17,House,1425000.0,3,3.0,3.0,81.0,17592.59259259259,1200000.0,0.1875
2745,Richmond,2017-06-17,Unit,650000.0,2,2.0,1.0,2226.0,292.00359389038636,1200000.0,-0.4583333333333333
2746,Yarraville,2017-06-17,House,1035000.0,4,2.0,3.0,463.0,2235.4211663066953,982500.0,0.0534351145038167
2747,Balwyn North,2017-06-24,House,1500000.0,2,1.0,1.0,943.0,1590.6680805938497,1740000.0,-0.1379310344827586
2748,Balwyn North,2017-06-24,House,3200000.0,5,3.0,2.0,836.0,3827.751196172249,1740000.0,0.8390804597701149
2749,Balwyn North,2017-06-24,Unit,682000.0,2,1.0,1.0,140.0,4871.428571428572,1740000.0,-0.6080459770114942
2750,Bentleigh,2017-06-24,House,1900000.0,5,1.0,2.0,644.0,2950.3105590062114,1307000.0,0.4537107880642693
2751,Bentleigh East,2017-06-24,House,1410000.0,3,2.0,3.0,722.0,1952.9085872576177,1100000.0,0.2818181818181818
2752,Bentleigh East,2017-06-24,Townhouse,817000.0,3,1.0,2.0,332.0,2460.843373493976,1100000.0,-0.2572727272727272
2753,Bentleigh East,2017-06-24,House,1815000.0,4,3.0,2.0,933.0,1945.337620578778,1100000.0,0.65
2754,Bentleigh East,2017-06-24,House,1225000.0,3,1.0,2.0,580.0,2112.0689655172414,1100000.0,0.1136363636363636
2755,Brighton,2017-06-24,House,2655000.0,3,2.0,2.0,697.0,3809.182209469154,1961000.0,0.3539010708822029
2756,Brighton,2017-06-24,Townhouse,3275000.0,3,2.0,3.0,289.0,11332.179930795848,1961000.0,0.6700662927078022
2757,Brighton East,2017-06-24,House,2720000.0,4,3.0,2.0,792.0,3434.343434343434,1600000.0,0.7
2758,Brighton East,2017-06-24,House,2525000.0,4,2.0,2.0,725.0,3482.7586206896553,1600000.0,0.578125
2759,Brighton East,2017-06-24,House,1300000.0,3,1.0,2.0,684.0,1900.584795321637,1600000.0,-0.1875
2760,Brunswick,2017-06-24,House,1275000.0,3,1.0,1.0,406.0,3140.39408866995,1037000.0,0.2295081967213114
2761,Brunswick,2017-06-24,House,900000.0,2,1.0,0.0,191.0,4712.041884816754,1037000.0,-0.1321118611378977
2762,Brunswick,2017-06-24,House,1204000.0,3,1.0,0.0,186.0,6473.118279569892,1037000.0,0.1610414657666345
2763,Brunswick,2017-06-24,House,730000.0,2,1.0,0.0,190.0,3842.1052631578946,1037000.0,-0.2960462873674059
2764,Camberwell,2017-06-24,Unit,555000.0,2,1.0,1.0,2685.0,206.7039106145251,1800000.0,-0.6916666666666667
2765,Coburg,2017-06-24,House,862500.0,3,1.0,2.0,490.0,1760.204081632653,944000.0,-0.0863347457627118
2766,Coburg,2017-06-24,House,1020000.0,4,2.0,2.0,441.0,2312.925170068027,944000.0,0.0805084745762711
2767,Coburg,2017-06-24,House,996000.0,2,1.0,1.0,476.0,2092.436974789916,944000.0,0.0550847457627118
2768,Essendon,2017-06-24,House,1200000.0,2,1.0,2.0,470.0,2553.191489361702,1165000.0,0.0300429184549356
2769,Essendon,2017-06-24,Unit,720000.0,2,2.0,2.0,1523.0,472.75114904793173,1165000.0,-0.3819742489270386
2770,Essendon,2017-06-24,Unit,930000.0,3,2.0,1.0,223.0,4170.403587443946,1165000.0,-0.2017167381974249
2771,Essendon,2017-06-24,Unit,600000.0,2,1.0,1.0,132.0,4545.454545454545,1165000.0,-0.4849785407725321
2772,Glen Iris,2017-06-24,House,2862000.0,5,2.0,3.0,858.0,3335.664335664336,1750500.0,0.6349614395886889
2773,Glen Iris,2017-06-24,House,2180000.0,5,3.0,2.0,595.0,3663.865546218487,1750500.0,0.2453584690088546
2774,Glen Iris,2017-06-24,Townhouse,1610000.0,3,2.0,2.0,364.0,4423.076923076923,1750500.0,-0.0802627820622679
2775,Glen Iris,2017-06-24,House,2450000.0,4,3.0,2.0,910.0,2692.3076923076924,1750500.0,0.3996001142530705
2776,Glen Iris,2017-06-24,House,2250000.0,4,1.0,2.0,1110.0,2027.027027027027,1750500.0,0.2853470437017995
2777,Glenroy,2017-06-24,House,1100000.0,4,2.0,2.0,1017.0,1081.6125860373647,677500.0,0.6236162361623616
2778,Glenroy,2017-06-24,House,512000.0,3,1.0,2.0,197.0,2598.984771573604,677500.0,-0.244280442804428
2779,Kew,2017-06-24,House,1995000.0,3,1.0,4.0,482.0,4139.004149377593,1950000.0,0.023076923076923
2780,Kew,2017-06-24,Unit,600000.0,2,1.0,1.0,847.0,708.3825265643447,1950000.0,-0.6923076923076923
2781,Kew,2017-06-24,Unit,797000.0,2,1.0,2.0,964.0,826.7634854771784,1950000.0,-0.5912820512820512
2782,Kew,2017-06-24,House,3001000.0,3,1.0,3.0,784.0,3827.80612244898,1950000.0,0.538974358974359
2783,Moonee Ponds,2017-06-24,Unit,286000.0,1,1.0,1.0,114.0,2508.7719298245615,1240000.0,-0.7693548387096775
2784,Moonee Ponds,2017-06-24,House,1375000.0,3,1.0,1.0,449.0,3062.3608017817373,1240000.0,0.1088709677419354
2785,Newport,2017-06-24,House,1250000.0,3,1.0,1.0,343.0,3644.314868804665,984000.0,0.2703252032520325
2786,Newport,2017-06-24,House,1230000.0,3,1.0,1.0,396.0,3106.060606060606,984000.0,0.25
2787,Newport,2017-06-24,House,1220000.0,3,1.0,2.0,492.0,2479.6747967479673,984000.0,0.2398373983739837
2788,Northcote,2017-06-24,House,1000000.0,3,1.0,1.0,188.0,5319.148936170212,1302500.0,-0.2322456813819577
2789,Northcote,2017-06-24,House,1240000.0,3,1.0,1.0,247.0,5020.242914979757,1302500.0,-0.0479846449136276
2790,Northcote,2017-06-24,House,1590000.0,3,1.0,1.0,563.0,2824.1563055062165,1302500.0,0.2207293666026871
2791,Northcote,2017-06-24,House,1275000.0,3,1.0,0.0,245.0,5204.081632653061,1302500.0,-0.0211132437619961
2792,Northcote,2017-06-24,House,1350000.0,3,1.0,0.0,271.0,4981.549815498155,1302500.0,0.036468330134357
2793,Pascoe Vale,2017-06-24,House,955000.0,3,1.0,4.0,645.0,1480.6201550387598,770000.0,0.2402597402597402
2794,Pascoe Vale,2017-06-24,House,860000.0,2,1.0,4.0,609.0,1412.1510673234811,770000.0,0.1168831168831168
2795,Pascoe Vale,2017-06-24,House,740000.0,2,1.0,1.0,487.0,1519.507186858316,770000.0,-0.0389610389610389
2796,Preston,2017-06-24,House,1242000.0,3,2.0,3.0,468.0,2653.846153846154,910000.0,0.3648351648351648
2797,Preston,2017-06-24,House,1365000.0,2,1.0,2.0,525.0,2600.0,910000.0,0.5
2798,Preston,2017-06-24,Unit,691000.0,3,1.0,1.0,170.0,4064.705882352941,910000.0,-0.2406593406593406
2799,Preston,2017-06-24,Townhouse,660000.0,2,2.0,1.0,70.0,9428.57142857143,910000.0,-0.2747252747252747
2800,Preston,2017-06-24,Townhouse,875000.0,3,2.0,2.0,214.0,4088.785046728972,910000.0,-0.0384615384615384
2801,Preston,2017-06-24,House,1350000.0,5,3.0,4.0,525.0,2571.4285714285716,910000.0,0.4835164835164835
2802,Preston,2017-06-24,House,1020000.0,3,3.0,2.0,158.0,6455.696202531645,910000.0,0.1208791208791208
2803,Reservoir,2017-06-24,House,877500.0,3,1.0,1.0,598.0,1467.391304347826,705000.0,0.2446808510638297
2804,Reservoir,2017-06-24,House,912000.0,5,3.0,4.0,890.0,1024.7191011235957,705000.0,0.2936170212765957
2805,Reservoir,2017-06-24,House,685000.0,3,1.0,3.0,494.0,1386.6396761133603,705000.0,-0.0283687943262411
2806,Reservoir,2017-06-24,House,911000.0,3,1.0,4.0,601.0,1515.8069883527455,705000.0,0.2921985815602836
2807,Reservoir,2017-06-24,Unit,365000.0,1,1.0,1.0,113.0,3230.0884955752213,705000.0,-0.4822695035460992
2808,Reservoir,2017-06-24,Unit,470000.0,2,1.0,1.0,73.0,6438.356164383562,705000.0,-0.3333333333333333
2809,Richmond,2017-06-24,Unit,890500.0,2,2.0,2.0,180.0,4947.222222222223,1200000.0,-0.2579166666666667
2810,Richmond,2017-06-24,Unit,355000.0,1,1.0,0.0,1082.0,328.0961182994455,1200000.0,-0.7041666666666667
2811,Richmond,2017-06-24,House,1300000.0,3,1.0,0.0,200.0,6500.0,1200000.0,0.0833333333333333
2812,Richmond,2017-06-24,Unit,717000.0,2,1.0,0.0,316.0,2268.987341772152,1200000.0,-0.4025
2813,Richmond,2017-06-24,House,1530000.0,3,1.0,2.0,187.0,8181.818181818182,1200000.0,0.275
2814,Balwyn North,2017-05-27,House,1300000.0,3,2.0,2.0,975.0,1333.3333333333333,1740000.0,-0.2528735632183908
2815,Balwyn North,2017-05-27,Townhouse,1330000.0,3,2.0,1.0,260.0,5115.384615384615,1740000.0,-0.2356321839080459
2816,Balwyn North,2017-05-27,House,2050000.0,4,3.0,2.0,526.0,3897.338403041825,1740000.0,0.1781609195402299
2817,Balwyn North,2017-05-27,House,1940000.0,5,2.0,1.0,629.0,3084.260731319555,1740000.0,0.1149425287356321
2818,Balwyn North,2017-05-27,House,1590000.0,3,1.0,1.0,697.0,2281.205164992826,1740000.0,-0.0862068965517241
2819,Balwyn North,2017-05-27,Unit,725000.0,2,1.0,1.0,134.0,5410.44776119403,1740000.0,-0.5833333333333334
2820,Balwyn North,2017-05-27,House,2367000.0,2,1.0,2.0,773.0,3062.095730918499,1740000.0,0.3603448275862069
2821,Bentleigh,2017-05-27,House,1479000.0,4,2.0,2.0,603.0,2452.7363184079604,1307000.0,0.1315990818668707
2822,Bentleigh,2017-05-27,House,1199000.0,3,1.0,2.0,383.0,3130.548302872063,1307000.0,-0.0826319816373374
2823,Bentleigh,2017-05-27,House,1350000.0,4,3.0,2.0,557.0,2423.6983842010773,1307000.0,0.0328997704667176
2824,Bentleigh East,2017-05-27,House,890000.0,3,2.0,1.0,260.0,3423.076923076923,1100000.0,-0.1909090909090909
2825,Bentleigh East,2017-05-27,House,1655000.0,4,2.0,5.0,612.0,2704.248366013072,1100000.0,0.5045454545454545
2826,Bentleigh East,2017-05-27,House,1430000.0,3,2.0,2.0,614.0,2328.9902280130295,1100000.0,0.3
2827,Bentleigh East,2017-05-27,Townhouse,955000.0,3,2.0,2.0,225.0,4244.444444444444,1100000.0,-0.1318181818181818
2828,Brighton,2017-05-27,House,1211000.0,3,2.0,1.0,343.0,3530.612244897959,1961000.0,-0.3824579296277409
2829,Brighton,2017-05-27,House,3225000.0,4,3.0,3.0,803.0,4016.189290161893,1961000.0,0.644569097399286
2830,Brighton,2017-05-27,House,2385000.0,4,3.0,2.0,373.0,6394.101876675603,1961000.0,0.2162162162162162
2831,Brighton East,2017-05-27,House,1750800.0,3,4.0,2.0,424.0,4129.245283018868,1600000.0,0.09425
2832,Brighton East,2017-05-27,House,2300000.0,4,3.0,2.0,592.0,3885.135135135135,1600000.0,0.4375
2833,Brighton East,2017-05-27,House,1605000.0,4,1.0,2.0,606.0,2648.5148514851485,1600000.0,0.003125
2834,Brighton East,2017-05-27,House,1035000.0,2,1.0,1.0,542.0,1909.5940959409595,1600000.0,-0.353125
2835,Brunswick,2017-05-27,House,860000.0,2,1.0,1.0,245.0,3510.204081632653,1037000.0,-0.1706846673095467
2836,Brunswick,2017-05-27,House,1505000.0,3,1.0,1.0,349.0,4312.320916905444,1037000.0,0.4513018322082932
2837,Brunswick,2017-05-27,House,1700000.0,3,2.0,0.0,200.0,8500.0,1037000.0,0.639344262295082
2838,Brunswick,2017-05-27,House,1280000.0,3,1.0,1.0,439.0,2915.717539863326,1037000.0,0.2343297974927676
2839,Brunswick,2017-05-27,House,2545000.0,5,3.0,4.0,957.0,2659.352142110763,1037000.0,1.454194792671167
2840,Brunswick,2017-05-27,House,1405000.0,3,2.0,2.0,401.0,3503.7406483790523,1037000.0,0.3548698167791707
2841,Brunswick,2017-05-27,Unit,460000.0,2,1.0,1.0,69.0,6666.666666666667,1037000.0,-0.5564127290260367
2842,Camberwell,2017-05-27,House,1622000.0,3,2.0,2.0,446.0,3636.7713004484303,1800000.0,-0.0988888888888888
2843,Camberwell,2017-05-27,House,1290000.0,3,2.0,2.0,321.0,4018.691588785047,1800000.0,-0.2833333333333333
2844,Coburg,2017-05-27,House,1615000.0,5,2.0,3.0,630.0,2563.4920634920636,944000.0,0.7108050847457628
2845,Coburg,2017-05-27,House,1090000.0,3,2.0,1.0,512.0,2128.90625,944000.0,0.1546610169491525
2846,Essendon,2017-05-27,House,1980000.0,2,1.0,6.0,856.0,2313.0841121495328,1165000.0,0.6995708154506438
2847,Essendon,2017-05-27,Townhouse,830000.0,3,2.0,1.0,176.0,4715.909090909091,1165000.0,-0.2875536480686695
2848,Essendon,2017-05-27,House,886000.0,3,2.0,1.0,173.0,5121.387283236994,1165000.0,-0.2394849785407725
2849,Essendon,2017-05-27,Unit,280000.0,1,1.0,1.0,28.0,10000.0,1165000.0,-0.759656652360515
2850,Essendon,2017-05-27,House,850000.0,3,2.0,2.0,204.0,4166.666666666667,1165000.0,-0.2703862660944206
2851,Glen Iris,2017-05-27,Unit,762000.0,2,1.0,1.0,730.0,1043.835616438356,1750500.0,-0.5646958011996572
2852,Glen Iris,2017-05-27,House,2920000.0,4,3.0,3.0,1064.0,2744.3609022556393,1750500.0,0.6680948300485575
2853,Glen Iris,2017-05-27,Townhouse,1501000.0,3,2.0,2.0,313.0,4795.52715654952,1750500.0,-0.1425307055127106
2854,Glen Iris,2017-05-27,House,1500000.0,3,2.0,2.0,409.0,3667.481662591687,1750500.0,-0.143101970865467
2855,Glen Iris,2017-05-27,Unit,1330000.0,3,2.0,2.0,296.0,4493.243243243243,1750500.0,-0.2402170808340474
2856,Glenroy,2017-05-27,House,651000.0,4,1.0,2.0,587.0,1109.0289608177172,677500.0,-0.0391143911439114
2857,Glenroy,2017-05-27,House,865000.0,3,1.0,1.0,746.0,1159.5174262734583,677500.0,0.2767527675276753
2858,Glenroy,2017-05-27,Unit,362500.0,1,1.0,1.0,124.0,2923.3870967741937,677500.0,-0.4649446494464944
2859,Glenroy,2017-05-27,House,922000.0,3,1.0,1.0,584.0,1578.7671232876712,677500.0,0.3608856088560885
2860,Glenroy,2017-05-27,House,650000.0,2,1.0,2.0,650.0,1000.0,677500.0,-0.040590405904059
2861,Glenroy,2017-05-27,House,963500.0,3,2.0,6.0,697.0,1382.3529411764705,677500.0,0.422140221402214
2862,Glenroy,2017-05-27,House,815000.0,3,1.0,1.0,641.0,1271.4508580343213,677500.0,0.2029520295202952
2863,Kew,2017-05-27,House,1300000.0,3,1.0,2.0,257.0,5058.365758754864,1950000.0,-0.3333333333333333
2864,Kew,2017-05-27,Unit,660000.0,3,1.0,1.0,1096.0,602.1897810218978,1950000.0,-0.6615384615384615
2865,Kew,2017-05-27,House,2425000.0,4,3.0,1.0,638.0,3800.940438871474,1950000.0,0.2435897435897435
2866,Kew,2017-05-27,Townhouse,825000.0,2,1.0,3.0,193.0,4274.611398963731,1950000.0,-0.5769230769230769
2867,Kew,2017-05-27,House,3200500.0,5,2.0,2.0,842.0,3801.0688836104514,1950000.0,0.6412820512820513
2868,Kew,2017-05-27,House,1110000.0,3,2.0,2.0,200.0,5550.0,1950000.0,-0.4307692307692308
2869,Northcote,2017-05-27,House,1512000.0,3,1.0,0.0,326.0,4638.036809815951,1302500.0,0.1608445297504798
2870,Northcote,2017-05-27,House,2042000.0,4,1.0,0.0,566.0,3607.773851590106,1302500.0,0.5677543186180423
2871,Northcote,2017-05-27,House,1260000.0,2,1.0,1.0,234.0,5384.615384615385,1302500.0,-0.0326295585412667
2872,Northcote,2017-05-27,House,1650000.0,4,3.0,4.0,423.0,3900.709219858156,1302500.0,0.2667946257197697
2873,Pascoe Vale,2017-05-27,Townhouse,530000.0,2,2.0,1.0,135.0,3925.925925925926,770000.0,-0.3116883116883117
2874,Pascoe Vale,2017-05-27,House,876000.0,3,1.0,2.0,525.0,1668.571428571429,770000.0,0.1376623376623376
2875,Pascoe Vale,2017-05-27,House,802000.0,3,2.0,1.0,450.0,1782.2222222222222,770000.0,0.0415584415584415
2876,Pascoe Vale,2017-05-27,Unit,736000.0,3,1.0,0.0,278.0,2647.482014388489,770000.0,-0.0441558441558441
2877,Pascoe Vale,2017-05-27,Townhouse,755000.0,3,1.0,2.0,234.0,3226.4957264957266,770000.0,-0.0194805194805194
2878,Pascoe Vale,2017-05-27,House,650000.0,2,1.0,2.0,605.0,1074.3801652892562,770000.0,-0.1558441558441558
2879,Preston,2017-05-27,House,920000.0,3,1.0,2.0,693.0,1327.5613275613275,910000.0,0.0109890109890109
2880,Preston,2017-05-27,House,1115000.0,3,1.0,2.0,680.0,1639.7058823529412,910000.0,0.2252747252747252
2881,Preston,2017-05-27,House,1171000.0,3,1.0,2.0,483.0,2424.430641821946,910000.0,0.2868131868131868
2882,Preston,2017-05-27,House,1060000.0,5,2.0,2.0,559.0,1896.2432915921288,910000.0,0.1648351648351648
2883,Preston,2017-05-27,House,996000.0,3,1.0,2.0,581.0,1714.2857142857142,910000.0,0.0945054945054945
2884,Preston,2017-05-27,House,617500.0,2,1.0,3.0,155.0,3983.870967741936,910000.0,-0.3214285714285714
2885,Reservoir,2017-05-27,House,817000.0,3,1.0,2.0,700.0,1167.142857142857,705000.0,0.1588652482269503
2886,Reservoir,2017-05-27,Townhouse,575000.0,2,2.0,1.0,151.0,3807.9470198675494,705000.0,-0.1843971631205673
2887,Reservoir,2017-05-27,House,635000.0,3,2.0,2.0,289.0,2197.2318339100348,705000.0,-0.0992907801418439
2888,Reservoir,2017-05-27,Unit,470000.0,2,1.0,1.0,142.0,3309.8591549295775,705000.0,-0.3333333333333333
2889,Reservoir,2017-05-27,House,700000.0,3,2.0,1.0,301.0,2325.5813953488373,705000.0,-0.0070921985815602
2890,Reservoir,2017-05-27,House,860000.0,3,1.0,2.0,627.0,1371.610845295056,705000.0,0.2198581560283688
2891,Richmond,2017-05-27,House,1000000.0,2,1.0,0.0,164.0,6097.5609756097565,1200000.0,-0.1666666666666666
2892,Richmond,2017-05-27,House,1250000.0,3,1.0,1.0,111.0,11261.26126126126,1200000.0,0.0416666666666666
2893,Richmond,2017-05-27,House,1280000.0,3,1.0,1.0,185.0,6918.918918918919,1200000.0,0.0666666666666666
2894,Richmond,2017-05-27,Unit,615000.0,2,2.0,1.0,14196.0,43.32206255283178,1200000.0,-0.4875
2895,Richmond,2017-05-27,House,1341000.0,2,1.0,0.0,135.0,9933.333333333334,1200000.0,0.1175
2896,Yarraville,2017-05-27,House,1190000.0,4,1.0,2.0,405.0,2938.2716049382716,982500.0,0.2111959287531806
2897,Yarraville,2017-05-27,Unit,709500.0,2,1.0,1.0,80.0,8868.75,982500.0,-0.2778625954198473
2898,Balwyn North,2017-07-08,Townhouse,1575000.0,4,2.0,2.0,392.0,4017.857142857142,1740000.0,-0.0948275862068965
2899,Bentleigh,2017-07-08,Unit,380000.0,2,1.0,1.0,1.0,380000.0,1307000.0,-0.7092578423871462
2900,Brighton East,2017-07-08,House,1580000.0,4,1.0,2.0,890.0,1775.2808988764043,1600000.0,-0.0125
2901,Brunswick,2017-07-08,House,1515000.0,4,2.0,2.0,236.0,6419.4915254237285,1037000.0,0.4609450337512054
2902,Brunswick,2017-07-08,House,1037000.0,3,1.0,1.0,210.0,4938.0952380952385,1037000.0,0.0
2903,Brunswick,2017-07-08,House,1100000.0,3,1.0,1.0,193.0,5699.481865284974,1037000.0,0.0607521697203471
2904,Camberwell,2017-07-08,Unit,755000.0,2,1.0,1.0,92.0,8206.521739130434,1800000.0,-0.5805555555555556
2905,Camberwell,2017-07-08,House,2200000.0,8,8.0,4.0,650.0,3384.6153846153848,1800000.0,0.2222222222222222
2906,Coburg,2017-07-08,House,760000.0,2,1.0,2.0,378.0,2010.5820105820103,944000.0,-0.1949152542372881
2907,Coburg,2017-07-08,Townhouse,876000.0,2,2.0,1.0,134.0,6537.313432835821,944000.0,-0.0720338983050847
2908,Essendon,2017-07-08,House,1000000.0,3,2.0,2.0,213.0,4694.835680751174,1165000.0,-0.1416309012875536
2909,Essendon,2017-07-08,House,1398000.0,3,2.0,1.0,445.0,3141.5730337078653,1165000.0,0.2
2910,Glen Iris,2017-07-08,Unit,501000.0,2,1.0,1.0,2015.0,248.63523573200993,1750500.0,-0.713796058269066
2911,Glenroy,2017-07-08,House,700000.0,4,2.0,1.0,655.0,1068.702290076336,677500.0,0.033210332103321
2912,Glenroy,2017-07-08,House,805000.0,3,1.0,2.0,676.0,1190.828402366864,677500.0,0.1881918819188192
2913,Glenroy,2017-07-08,House,721000.0,3,1.0,1.0,600.0,1201.6666666666667,677500.0,0.0642066420664206
2914,Glenroy,2017-07-08,Townhouse,400000.0,2,1.0,1.0,102.0,3921.56862745098,677500.0,-0.4095940959409594
2915,Glenroy,2017-07-08,House,675000.0,2,2.0,1.0,248.0,2721.7741935483873,677500.0,-0.003690036900369
2916,Glenroy,2017-07-08,Townhouse,656000.0,4,2.0,2.0,228.0,2877.1929824561403,677500.0,-0.0317343173431734
2917,Kew,2017-07-08,Townhouse,1205000.0,3,2.0,2.0,257.0,4688.715953307393,1950000.0,-0.382051282051282
2918,Kew,2017-07-08,House,1410000.0,3,1.0,1.0,404.0,3490.09900990099,1950000.0,-0.2769230769230769
2919,Moonee Ponds,2017-07-08,House,1425500.0,1,1.0,1.0,552.0,2582.427536231884,1240000.0,0.1495967741935484
2920,Moonee Ponds,2017-07-08,House,1320000.0,3,1.0,2.0,459.0,2875.8169934640523,1240000.0,0.064516129032258
2921,Moonee Ponds,2017-07-08,House,1270000.0,4,1.0,3.0,478.0,2656.9037656903765,1240000.0,0.0241935483870967
2922,Newport,2017-07-08,House,1000000.0,3,1.0,2.0,366.0,2732.24043715847,984000.0,0.016260162601626
2923,Pascoe Vale,2017-07-08,House,1210000.0,3,2.0,1.0,330.0,3666.6666666666665,770000.0,0.5714285714285714
2924,Preston,2017-07-08,House,820000.0,2,1.0,1.0,155.0,5290.322580645161,910000.0,-0.0989010989010989
2925,Preston,2017-07-08,House,1150000.0,3,0.0,0.0,502.0,2290.836653386454,910000.0,0.2637362637362637
2926,Reservoir,2017-07-08,House,925000.0,3,1.0,2.0,676.0,1368.3431952662722,705000.0,0.3120567375886525
2927,Reservoir,2017-07-08,House,526250.0,3,1.0,1.0,308.0,1708.6038961038962,705000.0,-0.2535460992907801
2928,Reservoir,2017-07-08,House,351000.0,1,1.0,1.0,168.0,2089.285714285714,705000.0,-0.502127659574468
2929,Reservoir,2017-07-08,House,760000.0,3,1.0,1.0,606.0,1254.125412541254,705000.0,0.0780141843971631
2930,Reservoir,2017-07-08,House,690000.0,3,1.0,2.0,514.0,1342.4124513618676,705000.0,-0.0212765957446808
2931,Richmond,2017-07-08,Unit,715000.0,2,1.0,2.0,2427.0,294.6023897816234,1200000.0,-0.4041666666666667
2932,Richmond,2017-07-08,House,1200000.0,2,2.0,1.0,189.0,6349.206349206349,1200000.0,0.0
2933,Yarraville,2017-07-08,House,1285000.0,3,1.0,1.0,284.0,4524.647887323944,982500.0,0.3078880407124681
2934,Yarraville,2017-07-08,Unit,440000.0,2,1.0,1.0,100.0,4400.0,982500.0,-0.5521628498727735
2935,Balwyn North,2017-08-12,House,1460000.0,4,2.0,2.0,433.0,3371.824480369515,1740000.0,-0.160919540229885
2936,Balwyn North,2017-08-12,House,1360000.0,3,2.0,2.0,424.0,3207.5471698113206,1740000.0,-0.2183908045977011
2937,Balwyn North,2017-08-12,House,1739000.0,3,1.0,2.0,638.0,2725.705329153605,1740000.0,-0.0005747126436781
2938,Bentleigh,2017-08-12,House,1700000.0,4,2.0,2.0,673.0,2526.002971768202,1307000.0,0.3006885998469778
2939,Bentleigh,2017-08-12,Townhouse,1280000.0,4,3.0,2.0,306.0,4183.006535947712,1307000.0,-0.0206579954093343
2940,Bentleigh,2017-08-12,Townhouse,1750000.0,4,3.0,2.0,429.0,4079.254079254079,1307000.0,0.3389441469013007
2941,Bentleigh East,2017-08-12,House,1175000.0,3,1.0,2.0,700.0,1678.571428571429,1100000.0,0.0681818181818181
